Scene,Tile,T,Z,C,X [micron],Y [micron],Z [micron],Time [s]
0,1822,0,0,0,-38790.4,13200.0,3772.0,283.310
0,1823,0,0,0,-38473.6,13200.0,3772.3,283.320
0,1824,0,0,0,-38156.8,13200.0,3772.6,283.373
0,1825,0,0,0,-37840.0,13200.0,3772.9,283.383
0,1826,0,0,0,-37523.2,13200.0,3773.4,283.399
0,1827,0,0,0,-37206.4,13200.0,3773.6,283.409
0,1828,0,0,0,-36889.6,13200.0,3773.9,283.419
0,1829,0,0,0,-36572.8,13200.0,3774.2,283.429
0,1830,0,0,0,-36256.0,13200.0,3774.5,283.439
0,1831,0,0,0,-35939.2,13200.0,3774.8,283.467
0,1832,0,0,0,-35622.4,13200.0,3775.2,283.479
0,1833,0,0,0,-35305.6,13200.0,3775.5,283.489
0,1834,0,0,0,-34988.8,13200.0,3775.8,283.499
0,1835,0,0,0,-34672.0,13200.0,3776.1,283.509
0,1836,0,0,0,-34355.2,13200.0,3776.4,283.525
0,1837,0,0,0,-34038.4,13200.0,3776.8,283.535
0,1838,0,0,0,-33721.6,13200.0,3777.1,283.545
0,1839,0,0,0,-33404.8,13200.0,3777.4,283.555
0,1840,0,0,0,-33088.0,13200.0,3777.8,283.571
0,1841,0,0,0,-32771.2,13200.0,3778.1,283.607
0,1842,0,0,0,-32454.4,13200.0,3778.4,283.620
0,1843,0,0,0,-32137.6,13200.0,3778.8,283.630
0,1844,0,0,0,-31820.8,13200.0,3779.1,283.640
0,1845,0,0,0,-31504.0,13200.0,3779.5,283.650
0,1846,0,0,0,-31187.2,13200.0,3779.8,283.660
0,1847,0,0,0,-30870.4,13200.0,3780.1,283.675
0,1848,0,0,0,-30553.6,13200.0,3780.5,283.698
0,1849,0,0,0,-30236.8,13200.0,3780.8,283.713
0,1850,0,0,0,-29920.0,13200.0,3781.2,283.729
0,1851,0,0,0,-29603.2,13200.0,3781.5,283.739
0,1852,0,0,0,-29286.4,13200.0,3781.9,283.749
0,1853,0,0,0,-28969.6,13200.0,3782.3,283.759
0,1854,0,0,0,-28652.8,13200.0,3782.6,283.769
0,1855,0,0,0,-28336.0,13200.0,3783.0,283.779
0,1856,0,0,0,-28019.2,13200.0,3783.4,283.789
0,1857,0,0,0,-27702.4,13200.0,3783.7,283.799
0,1858,0,0,0,-27385.6,13200.0,3784.1,283.809
0,1859,0,0,0,-27068.8,13200.0,3784.5,283.819
0,1860,0,0,0,-26752.0,13200.0,3784.9,283.829
0,1861,0,0,0,-26435.2,13200.0,3785.3,283.839
0,1862,0,0,0,-26118.4,13200.0,3785.7,283.849
0,1863,0,0,0,-25801.6,13200.0,3786.0,283.859
0,1864,0,0,0,-25484.8,13200.0,3786.4,283.869
0,1865,0,0,0,-25168.0,13200.0,3786.8,283.880
0,1866,0,0,0,-24851.2,13200.0,3787.2,283.890
0,1867,0,0,0,-24534.4,13200.0,3787.7,283.903
0,1868,0,0,0,-24217.6,13200.0,3788.1,283.913
0,1869,0,0,0,-23900.8,13200.0,3788.6,283.931
0,1870,0,0,0,-23584.0,13200.0,3788.9,283.942
0,1871,0,0,0,-23267.2,13200.0,3789.3,283.952
0,1872,0,0,0,-22950.4,13200.0,3789.8,283.991
0,1873,0,0,0,-22633.6,13200.0,3790.2,284.001
0,1874,0,0,0,-22316.8,13200.0,3790.6,284.011
0,1875,0,0,0,-22000.0,13200.0,3791.1,284.021
0,1876,0,0,0,-21683.2,13200.0,3791.5,284.031
0,1877,0,0,0,-21366.4,13200.0,3792.0,284.041
0,1878,0,0,0,-21366.4,13437.6,3792.2,292.213
0,1879,0,0,0,-21683.2,13437.6,3791.8,292.223
0,1880,0,0,0,-22000.0,13437.6,3791.3,292.233
0,1881,0,0,0,-22316.8,13437.6,3790.9,292.244
0,1882,0,0,0,-22633.6,13437.6,3790.4,292.254
0,1883,0,0,0,-22950.4,13437.6,3790.0,292.264
0,1884,0,0,0,-23267.2,13437.6,3789.3,292.311
0,1885,0,0,0,-23584.0,13437.6,3789.1,292.321
0,1886,0,0,0,-23900.8,13437.6,3788.6,292.338
0,1887,0,0,0,-24217.6,13437.6,3788.3,292.355
0,1888,0,0,0,-24534.4,13437.6,3787.9,292.365
0,1889,0,0,0,-24851.2,13437.6,3787.4,292.376
0,1890,0,0,0,-25168.0,13437.6,3787.0,292.386
0,1891,0,0,0,-25484.8,13437.6,3786.6,292.397
0,1892,0,0,0,-25801.6,13437.6,3786.2,292.424
0,1893,0,0,0,-26118.4,13437.6,3785.8,292.439
0,1894,0,0,0,-26435.2,13437.6,3785.5,292.449
0,1895,0,0,0,-26752.0,13437.6,3785.1,292.460
0,1896,0,0,0,-27068.8,13437.6,3784.7,292.478
0,1897,0,0,0,-27385.6,13437.6,3784.3,292.488
0,1898,0,0,0,-27702.4,13437.6,3783.9,292.498
0,1899,0,0,0,-28019.2,13437.6,3783.6,292.508
0,1900,0,0,0,-28336.0,13437.6,3783.2,292.520
0,1901,0,0,0,-28652.8,13437.6,3782.8,292.531
0,1902,0,0,0,-28969.6,13437.6,3782.5,292.550
0,1903,0,0,0,-29286.4,13437.6,3782.1,292.570
0,1904,0,0,0,-29603.2,13437.6,3781.7,292.580
0,1905,0,0,0,-29920.0,13437.6,3781.4,292.597
0,1906,0,0,0,-30236.8,13437.6,3781.0,292.609
0,1907,0,0,0,-30553.6,13437.6,3780.7,292.621
0,1908,0,0,0,-30870.4,13437.6,3780.3,292.634
0,1909,0,0,0,-31187.2,13437.6,3780.0,292.644
0,1910,0,0,0,-31504.0,13437.6,3779.7,292.658
0,1911,0,0,0,-31820.8,13437.6,3779.2,292.669
0,1912,0,0,0,-32137.6,13437.6,3779.0,292.690
0,1913,0,0,0,-32454.4,13437.6,3778.6,292.702
0,1914,0,0,0,-32771.2,13437.6,3778.3,292.714
0,1915,0,0,0,-33088.0,13437.6,3778.0,292.724
0,1916,0,0,0,-33404.8,13437.6,3777.7,292.734
0,1917,0,0,0,-33721.6,13437.6,3777.3,292.745
0,1918,0,0,0,-34038.4,13437.6,3777.0,292.757
0,1919,0,0,0,-34355.2,13437.6,3776.7,292.767
0,1920,0,0,0,-34672.0,13437.6,3776.4,292.777
0,1921,0,0,0,-34988.8,13437.6,3776.1,292.787
0,1922,0,0,0,-35305.6,13437.6,3775.7,292.803
0,1923,0,0,0,-35622.4,13437.6,3775.4,292.814
0,1924,0,0,0,-35939.2,13437.6,3775.1,292.825
0,1925,0,0,0,-36256.0,13437.6,3774.8,292.836
0,1926,0,0,0,-36572.8,13437.6,3774.5,292.846
0,1927,0,0,0,-36889.6,13437.6,3774.2,292.856
0,1928,0,0,0,-37206.4,13437.6,3773.9,292.866
0,1929,0,0,0,-37523.2,13437.6,3773.6,292.876
0,1930,0,0,0,-37840.0,13437.6,3773.3,292.886
0,1931,0,0,0,-38156.8,13437.6,3773.0,292.898
0,1932,0,0,0,-38473.6,13437.6,3772.7,292.908
0,1933,0,0,0,-38790.4,13437.6,3772.4,292.918
0,1934,0,0,0,-39107.2,13437.6,3772.1,292.928
0,1935,0,0,0,-39424.0,13437.6,3771.8,292.938
0,1936,0,0,0,-39740.8,13437.6,3771.5,292.948
0,1937,0,0,0,-40057.6,13437.6,3771.2,292.958
0,1938,0,0,0,-39740.8,13675.2,3771.8,300.528
0,1939,0,0,0,-39424.0,13675.2,3772.1,300.538
0,1940,0,0,0,-39107.2,13675.2,3772.4,300.548
0,1941,0,0,0,-38790.4,13675.2,3772.7,300.558
0,1942,0,0,0,-38473.6,13675.2,3773.0,300.568
0,1943,0,0,0,-38156.8,13675.2,3773.3,300.580
0,1944,0,0,0,-37840.0,13675.2,3773.6,300.636
0,1945,0,0,0,-37523.2,13675.2,3773.9,300.654
0,1946,0,0,0,-37206.4,13675.2,3774.2,300.664
0,1947,0,0,0,-36889.6,13675.2,3774.5,300.678
0,1948,0,0,0,-36572.8,13675.2,3774.8,300.688
0,1949,0,0,0,-36256.0,13675.2,3775.1,300.702
0,1950,0,0,0,-35939.2,13675.2,3775.4,300.716
0,1951,0,0,0,-35622.4,13675.2,3775.7,300.736
0,1952,0,0,0,-35305.6,13675.2,3776.0,300.746
0,1953,0,0,0,-34988.8,13675.2,3776.3,300.758
0,1954,0,0,0,-34672.0,13675.2,3776.6,300.771
0,1955,0,0,0,-34355.2,13675.2,3777.0,300.789
0,1956,0,0,0,-34038.4,13675.2,3777.3,300.806
0,1957,0,0,0,-33721.6,13675.2,3777.6,300.816
0,1958,0,0,0,-33404.8,13675.2,3777.9,300.827
0,1959,0,0,0,-33088.0,13675.2,3778.2,300.839
0,1960,0,0,0,-32771.2,13675.2,3778.6,300.849
0,1961,0,0,0,-32454.4,13675.2,3778.9,300.859
0,1962,0,0,0,-32137.6,13675.2,3779.2,300.869
0,1963,0,0,0,-31820.8,13675.2,3779.5,300.879
0,1964,0,0,0,-31504.0,13675.2,3779.9,300.889
0,1965,0,0,0,-31187.2,13675.2,3780.2,300.901
0,1966,0,0,0,-30870.4,13675.2,3780.5,300.911
0,1967,0,0,0,-30553.6,13675.2,3780.9,300.923
0,1968,0,0,0,-30236.8,13675.2,3781.2,300.933
0,1969,0,0,0,-29920.0,13675.2,3781.6,300.943
0,1970,0,0,0,-29603.2,13675.2,3781.9,300.953
0,1971,0,0,0,-29286.4,13675.2,3782.3,300.963
0,1972,0,0,0,-28969.6,13675.2,3782.7,300.973
0,1973,0,0,0,-28652.8,13675.2,3783.0,300.983
0,1974,0,0,0,-28336.0,13675.2,3783.4,300.993
0,1975,0,0,0,-28019.2,13675.2,3783.7,301.015
0,1976,0,0,0,-27702.4,13675.2,3784.1,301.029
0,1977,0,0,0,-27385.6,13675.2,3784.5,301.048
0,1978,0,0,0,-27068.8,13675.2,3784.9,301.060
0,1979,0,0,0,-26752.0,13675.2,3785.3,301.070
0,1980,0,0,0,-26435.2,13675.2,3785.6,301.080
0,1981,0,0,0,-26118.4,13675.2,3786.0,301.109
0,1982,0,0,0,-25801.6,13675.2,3786.4,301.130
0,1983,0,0,0,-25484.8,13675.2,3786.8,301.140
0,1984,0,0,0,-25168.0,13675.2,3787.2,301.153
0,1985,0,0,0,-24851.2,13675.2,3787.6,301.185
0,1986,0,0,0,-24534.4,13675.2,3788.1,301.196
0,1987,0,0,0,-24217.6,13675.2,3788.5,301.206
0,1988,0,0,0,-23900.8,13675.2,3788.9,301.216
0,1989,0,0,0,-23584.0,13675.2,3789.3,301.226
0,1990,0,0,0,-23267.2,13675.2,3789.8,301.236
0,1991,0,0,0,-22950.4,13675.2,3790.2,301.249
0,1992,0,0,0,-22633.6,13675.2,3790.6,301.259
0,1993,0,0,0,-22316.8,13675.2,3791.1,301.270
0,1994,0,0,0,-22000.0,13675.2,3791.5,301.282
0,1995,0,0,0,-21683.2,13675.2,3792.0,301.292
0,1996,0,0,0,-21366.4,13675.2,3792.4,301.302
0,1997,0,0,0,-21049.6,13912.8,3793.1,308.942
0,1998,0,0,0,-21366.4,13912.8,3792.7,308.952
0,1999,0,0,0,-21683.2,13912.8,3792.2,308.962
0,2000,0,0,0,-22000.0,13912.8,3791.7,308.972
0,2001,0,0,0,-22316.8,13912.8,3791.3,308.982
0,2002,0,0,0,-22633.6,13912.8,3790.8,309.038
0,2003,0,0,0,-22950.4,13912.8,3790.4,309.073
0,2004,0,0,0,-23267.2,13912.8,3790.0,309.083
0,2005,0,0,0,-23584.0,13912.8,3789.5,309.093
0,2006,0,0,0,-23900.8,13912.8,3789.1,309.103
0,2007,0,0,0,-24217.6,13912.8,3788.7,309.116
0,2008,0,0,0,-24534.4,13912.8,3788.3,309.126
0,2009,0,0,0,-24851.2,13912.8,3787.8,309.136
0,2010,0,0,0,-25168.0,13912.8,3787.4,309.159
0,2011,0,0,0,-25484.8,13912.8,3787.0,309.169
0,2012,0,0,0,-25801.6,13912.8,3786.6,309.179
0,2013,0,0,0,-26118.4,13912.8,3786.2,309.190
0,2014,0,0,0,-26435.2,13912.8,3785.8,309.201
0,2015,0,0,0,-26752.0,13912.8,3785.5,309.211
0,2016,0,0,0,-27068.8,13912.8,3785.1,309.223
0,2017,0,0,0,-27385.6,13912.8,3784.7,309.233
0,2018,0,0,0,-27702.4,13912.8,3784.3,309.243
0,2019,0,0,0,-28019.2,13912.8,3783.9,309.253
0,2020,0,0,0,-28336.0,13912.8,3783.6,309.263
0,2021,0,0,0,-28652.8,13912.8,3783.2,309.273
0,2022,0,0,0,-28969.6,13912.8,3782.9,309.283
0,2023,0,0,0,-29286.4,13912.8,3782.5,309.293
0,2024,0,0,0,-29603.2,13912.8,3782.1,309.304
0,2025,0,0,0,-29920.0,13912.8,3781.8,309.314
0,2026,0,0,0,-30236.8,13912.8,3781.4,309.325
0,2027,0,0,0,-30553.6,13912.8,3781.1,309.339
0,2028,0,0,0,-30870.4,13912.8,3780.8,309.352
0,2029,0,0,0,-31187.2,13912.8,3780.4,309.362
0,2030,0,0,0,-31504.0,13912.8,3780.1,309.372
0,2031,0,0,0,-31820.8,13912.8,3779.8,309.382
0,2032,0,0,0,-32137.6,13912.8,3779.4,309.392
0,2033,0,0,0,-32454.4,13912.8,3779.1,309.402
0,2034,0,0,0,-32771.2,13912.8,3778.8,309.412
0,2035,0,0,0,-33088.0,13912.8,3778.5,309.422
0,2036,0,0,0,-33404.8,13912.8,3778.2,309.432
0,2037,0,0,0,-33721.6,13912.8,3777.8,309.442
0,2038,0,0,0,-34038.4,13912.8,3777.5,309.452
0,2039,0,0,0,-34355.2,13912.8,3777.2,309.462
0,2040,0,0,0,-34672.0,13912.8,3776.9,309.472
0,2041,0,0,0,-34988.8,13912.8,3776.6,309.482
0,2042,0,0,0,-35305.6,13912.8,3776.3,309.494
0,2043,0,0,0,-35622.4,13912.8,3776.0,309.504
0,2044,0,0,0,-35939.2,13912.8,3775.7,309.517
0,2045,0,0,0,-36256.0,13912.8,3775.4,309.528
0,2046,0,0,0,-36572.8,13912.8,3775.1,309.541
0,2047,0,0,0,-36889.6,13912.8,3774.8,309.551
0,2048,0,0,0,-37206.4,13912.8,3774.5,309.561
0,2049,0,0,0,-37523.2,13912.8,3774.2,309.571
0,2050,0,0,0,-37840.0,13912.8,3773.9,309.581
0,2051,0,0,0,-38156.8,13912.8,3773.7,309.591
0,2052,0,0,0,-38473.6,13912.8,3773.4,309.601
0,2053,0,0,0,-38790.4,13912.8,3773.1,309.611
0,2054,0,0,0,-39107.2,13912.8,3772.8,309.621
0,2055,0,0,0,-39424.0,13912.8,3772.5,309.631
0,2056,0,0,0,-39740.8,13912.8,3772.1,309.641
0,2057,0,0,0,-39424.0,14150.4,3772.9,318.149
0,2058,0,0,0,-39107.2,14150.4,3773.2,318.159
0,2059,0,0,0,-38790.4,14150.4,3773.5,318.169
0,2060,0,0,0,-38473.6,14150.4,3773.7,318.179
0,2061,0,0,0,-38156.8,14150.4,3774.0,318.189
0,2062,0,0,0,-37840.0,14150.4,3774.3,318.199
0,2063,0,0,0,-37523.2,14150.4,3774.6,318.209
0,2064,0,0,0,-37206.4,14150.4,3774.9,318.224
0,2065,0,0,0,-36889.6,14150.4,3775.1,318.234
0,2066,0,0,0,-36572.8,14150.4,3775.4,318.296
0,2067,0,0,0,-36256.0,14150.4,3775.7,318.306
0,2068,0,0,0,-35939.2,14150.4,3776.0,318.316
0,2069,0,0,0,-35622.4,14150.4,3776.3,318.326
0,2070,0,0,0,-35305.6,14150.4,3776.6,318.336
0,2071,0,0,0,-34988.8,14150.4,3776.9,318.346
0,2072,0,0,0,-34672.0,14150.4,3777.2,318.356
0,2073,0,0,0,-34355.2,14150.4,3777.5,318.366
0,2074,0,0,0,-34038.4,14150.4,3777.8,318.376
0,2075,0,0,0,-33721.6,14150.4,3778.2,318.386
0,2076,0,0,0,-33404.8,14150.4,3778.4,318.396
0,2077,0,0,0,-33088.0,14150.4,3778.7,318.406
0,2078,0,0,0,-32771.2,14150.4,3779.0,318.416
0,2079,0,0,0,-32454.4,14150.4,3779.4,318.435
0,2080,0,0,0,-32137.6,14150.4,3779.7,318.454
0,2081,0,0,0,-31820.8,14150.4,3780.1,318.464
0,2082,0,0,0,-31504.0,14150.4,3780.3,318.474
0,2083,0,0,0,-31187.2,14150.4,3780.7,318.484
0,2084,0,0,0,-30870.4,14150.4,3781.0,318.494
0,2085,0,0,0,-30553.6,14150.4,3781.3,318.504
0,2086,0,0,0,-30236.8,14150.4,3781.7,318.514
0,2087,0,0,0,-29920.0,14150.4,3782.0,318.524
0,2088,0,0,0,-29603.2,14150.4,3782.4,318.534
0,2089,0,0,0,-29286.4,14150.4,3782.7,318.544
0,2090,0,0,0,-28969.6,14150.4,3783.1,318.554
0,2091,0,0,0,-28652.8,14150.4,3783.4,318.569
0,2092,0,0,0,-28336.0,14150.4,3783.8,318.590
0,2093,0,0,0,-28019.2,14150.4,3784.1,318.600
0,2094,0,0,0,-27702.4,14150.4,3784.5,318.617
0,2095,0,0,0,-27385.6,14150.4,3784.9,318.627
0,2096,0,0,0,-27068.8,14150.4,3785.3,318.637
0,2097,0,0,0,-26752.0,14150.4,3785.6,318.647
0,2098,0,0,0,-26435.2,14150.4,3786.0,318.657
0,2099,0,0,0,-26118.4,14150.4,3786.4,318.667
0,2100,0,0,0,-25801.6,14150.4,3786.8,318.677
0,2101,0,0,0,-25484.8,14150.4,3787.2,318.687
0,2102,0,0,0,-25168.0,14150.4,3787.6,318.697
0,2103,0,0,0,-24851.2,14150.4,3788.0,318.707
0,2104,0,0,0,-24534.4,14150.4,3788.5,318.717
0,2105,0,0,0,-24217.6,14150.4,3788.9,318.727
0,2106,0,0,0,-23900.8,14150.4,3789.4,318.737
0,2107,0,0,0,-23584.0,14150.4,3789.8,318.747
0,2108,0,0,0,-23267.2,14150.4,3790.2,318.757
0,2109,0,0,0,-22950.4,14150.4,3790.6,318.767
0,2110,0,0,0,-22633.6,14150.4,3791.0,318.777
0,2111,0,0,0,-22316.8,14150.4,3791.5,318.787
0,2112,0,0,0,-22000.0,14150.4,3792.1,318.797
0,2113,0,0,0,-21683.2,14150.4,3792.4,318.807
0,2114,0,0,0,-21366.4,14150.4,3792.9,318.817
0,2115,0,0,0,-21049.6,14150.4,3793.3,318.827
0,2116,0,0,0,-20732.8,14388.0,3794.1,326.756
0,2117,0,0,0,-21049.6,14388.0,3793.6,326.766
0,2118,0,0,0,-21366.4,14388.0,3793.1,326.776
0,2119,0,0,0,-21683.2,14388.0,3792.6,326.786
0,2120,0,0,0,-22000.0,14388.0,3792.2,326.796
0,2121,0,0,0,-22316.8,14388.0,3791.7,326.815
0,2122,0,0,0,-22633.6,14388.0,3791.3,326.826
0,2123,0,0,0,-22950.4,14388.0,3790.8,326.901
0,2124,0,0,0,-23267.2,14388.0,3790.4,326.911
0,2125,0,0,0,-23584.0,14388.0,3789.9,326.921
0,2126,0,0,0,-23900.8,14388.0,3789.5,326.936
0,2127,0,0,0,-24217.6,14388.0,3789.1,326.984
0,2128,0,0,0,-24534.4,14388.0,3788.7,326.994
0,2129,0,0,0,-24851.2,14388.0,3788.2,327.005
0,2130,0,0,0,-25168.0,14388.0,3787.8,327.015
0,2131,0,0,0,-25484.8,14388.0,3787.4,327.032
0,2132,0,0,0,-25801.6,14388.0,3787.0,327.042
0,2133,0,0,0,-26118.4,14388.0,3786.6,327.053
0,2134,0,0,0,-26435.2,14388.0,3786.2,327.063
0,2135,0,0,0,-26752.0,14388.0,3785.8,327.079
0,2136,0,0,0,-27068.8,14388.0,3785.5,327.103
0,2137,0,0,0,-27385.6,14388.0,3785.1,327.113
0,2138,0,0,0,-27702.4,14388.0,3784.7,327.129
0,2139,0,0,0,-28019.2,14388.0,3784.3,327.140
0,2140,0,0,0,-28336.0,14388.0,3784.0,327.150
0,2141,0,0,0,-28652.8,14388.0,3783.6,327.162
0,2142,0,0,0,-28969.6,14388.0,3783.3,327.173
0,2143,0,0,0,-29286.4,14388.0,3782.9,327.183
0,2144,0,0,0,-29603.2,14388.0,3782.6,327.193
0,2145,0,0,0,-29920.0,14388.0,3782.2,327.205
0,2146,0,0,0,-30236.8,14388.0,3781.9,327.215
0,2147,0,0,0,-30553.6,14388.0,3781.5,327.227
0,2148,0,0,0,-30870.4,14388.0,3781.2,327.245
0,2149,0,0,0,-31187.2,14388.0,3780.9,327.256
0,2150,0,0,0,-31504.0,14388.0,3780.6,327.266
0,2151,0,0,0,-31820.8,14388.0,3780.2,327.277
0,2152,0,0,0,-32137.6,14388.0,3779.9,327.289
0,2153,0,0,0,-32454.4,14388.0,3779.6,327.299
0,2154,0,0,0,-32771.2,14388.0,3779.3,327.313
0,2155,0,0,0,-33088.0,14388.0,3779.0,327.323
0,2156,0,0,0,-33404.8,14388.0,3778.7,327.333
0,2157,0,0,0,-33721.6,14388.0,3778.4,327.343
0,2158,0,0,0,-34038.4,14388.0,3778.1,327.353
0,2159,0,0,0,-34355.2,14388.0,3777.8,327.363
0,2160,0,0,0,-34672.0,14388.0,3777.5,327.373
0,2161,0,0,0,-34988.8,14388.0,3777.2,327.383
0,2162,0,0,0,-35305.6,14388.0,3776.9,327.393
0,2163,0,0,0,-35622.4,14388.0,3776.6,327.403
0,2164,0,0,0,-35939.2,14388.0,3776.3,327.413
0,2165,0,0,0,-36256.0,14388.0,3776.0,327.423
0,2166,0,0,0,-36572.8,14388.0,3775.7,327.433
0,2167,0,0,0,-36889.6,14388.0,3775.5,327.443
0,2168,0,0,0,-37206.4,14388.0,3775.2,327.453
0,2169,0,0,0,-37523.2,14388.0,3774.9,327.463
0,2170,0,0,0,-37840.0,14388.0,3774.6,327.480
0,2171,0,0,0,-38156.8,14388.0,3774.4,327.491
0,2172,0,0,0,-38473.6,14388.0,3774.1,327.501
0,2173,0,0,0,-38790.4,14388.0,3773.8,327.519
0,2174,0,0,0,-39107.2,14388.0,3773.6,327.531
0,2175,0,0,0,-39424.0,14388.0,3773.2,327.541
0,2176,0,0,0,-39424.0,14625.6,3773.7,335.698
0,2177,0,0,0,-39107.2,14625.6,3774.0,335.708
0,2178,0,0,0,-38790.4,14625.6,3774.2,335.718
0,2179,0,0,0,-38473.6,14625.6,3774.5,335.728
0,2180,0,0,0,-38156.8,14625.6,3774.7,335.738
0,2181,0,0,0,-37840.0,14625.6,3775.0,335.748
0,2182,0,0,0,-37523.2,14625.6,3775.3,335.758
0,2183,0,0,0,-37206.4,14625.6,3775.5,335.834
0,2184,0,0,0,-36889.6,14625.6,3775.8,335.844
0,2185,0,0,0,-36572.8,14625.6,3776.1,335.854
0,2186,0,0,0,-36256.0,14625.6,3776.4,335.866
0,2187,0,0,0,-35939.2,14625.6,3776.6,335.876
0,2188,0,0,0,-35622.4,14625.6,3776.9,335.886
0,2189,0,0,0,-35305.6,14625.6,3777.2,335.896
0,2190,0,0,0,-34988.8,14625.6,3777.5,335.913
0,2191,0,0,0,-34672.0,14625.6,3777.8,335.923
0,2192,0,0,0,-34355.2,14625.6,3778.0,335.943
0,2193,0,0,0,-34038.4,14625.6,3778.3,335.953
0,2194,0,0,0,-33721.6,14625.6,3778.6,335.963
0,2195,0,0,0,-33404.8,14625.6,3778.9,335.973
0,2196,0,0,0,-33088.0,14625.6,3779.2,335.983
0,2197,0,0,0,-32771.2,14625.6,3779.5,335.993
0,2198,0,0,0,-32454.4,14625.6,3779.8,336.017
0,2199,0,0,0,-32137.6,14625.6,3780.2,336.031
0,2200,0,0,0,-31820.8,14625.6,3780.5,336.041
0,2201,0,0,0,-31504.0,14625.6,3780.8,336.052
0,2202,0,0,0,-31187.2,14625.6,3781.1,336.062
0,2203,0,0,0,-30870.4,14625.6,3781.4,336.072
0,2204,0,0,0,-30553.6,14625.6,3781.8,336.085
0,2205,0,0,0,-30236.8,14625.6,3782.1,336.095
0,2206,0,0,0,-29920.0,14625.6,3782.4,336.106
0,2207,0,0,0,-29603.2,14625.6,3782.8,336.116
0,2208,0,0,0,-29286.4,14625.6,3783.1,336.126
0,2209,0,0,0,-28969.6,14625.6,3783.5,336.140
0,2210,0,0,0,-28652.8,14625.6,3783.8,336.154
0,2211,0,0,0,-28336.0,14625.6,3784.2,336.164
0,2212,0,0,0,-28019.2,14625.6,3784.6,336.174
0,2213,0,0,0,-27702.4,14625.6,3784.9,336.184
0,2214,0,0,0,-27385.6,14625.6,3785.3,336.194
0,2215,0,0,0,-27068.8,14625.6,3785.7,336.211
0,2216,0,0,0,-26752.0,14625.6,3786.0,336.222
0,2217,0,0,0,-26435.2,14625.6,3786.4,336.238
0,2218,0,0,0,-26118.4,14625.6,3786.8,336.256
0,2219,0,0,0,-25801.6,14625.6,3787.2,336.269
0,2220,0,0,0,-25484.8,14625.6,3787.6,336.301
0,2221,0,0,0,-25168.0,14625.6,3788.0,336.311
0,2222,0,0,0,-24851.2,14625.6,3788.4,336.325
0,2223,0,0,0,-24534.4,14625.6,3788.9,336.335
0,2224,0,0,0,-24217.6,14625.6,3789.3,336.345
0,2225,0,0,0,-23900.8,14625.6,3789.7,336.355
0,2226,0,0,0,-23584.0,14625.6,3790.1,336.365
0,2227,0,0,0,-23267.2,14625.6,3790.6,336.377
0,2228,0,0,0,-22950.4,14625.6,3791.0,336.391
0,2229,0,0,0,-22633.6,14625.6,3791.5,336.401
0,2230,0,0,0,-22316.8,14625.6,3791.9,336.411
0,2231,0,0,0,-22000.0,14625.6,3792.4,336.421
0,2232,0,0,0,-21683.2,14625.6,3792.9,336.440
0,2233,0,0,0,-21366.4,14625.6,3793.3,336.455
0,2234,0,0,0,-21049.6,14625.6,3793.8,336.471
0,2235,0,0,0,-20732.8,14625.6,3794.3,336.481
0,2236,0,0,0,-20732.8,14863.2,3794.5,344.152
0,2237,0,0,0,-21049.6,14863.2,3794.1,344.162
0,2238,0,0,0,-21366.4,14863.2,3793.6,344.172
0,2239,0,0,0,-21683.2,14863.2,3793.0,344.182
0,2240,0,0,0,-22000.0,14863.2,3792.6,344.192
0,2241,0,0,0,-22316.8,14863.2,3792.1,344.206
0,2242,0,0,0,-22633.6,14863.2,3791.7,344.263
0,2243,0,0,0,-22950.4,14863.2,3791.2,344.275
0,2244,0,0,0,-23267.2,14863.2,3790.8,344.292
0,2245,0,0,0,-23584.0,14863.2,3790.3,344.308
0,2246,0,0,0,-23900.8,14863.2,3789.9,344.324
0,2247,0,0,0,-24217.6,14863.2,3789.5,344.334
0,2248,0,0,0,-24534.4,14863.2,3789.1,344.358
0,2249,0,0,0,-24851.2,14863.2,3788.6,344.370
0,2250,0,0,0,-25168.0,14863.2,3788.2,344.380
0,2251,0,0,0,-25484.8,14863.2,3787.8,344.392
0,2252,0,0,0,-25801.6,14863.2,3787.3,344.402
0,2253,0,0,0,-26118.4,14863.2,3787.0,344.413
0,2254,0,0,0,-26435.2,14863.2,3786.6,344.435
0,2255,0,0,0,-26752.0,14863.2,3786.3,344.445
0,2256,0,0,0,-27068.8,14863.2,3785.9,344.455
0,2257,0,0,0,-27385.6,14863.2,3785.5,344.465
0,2258,0,0,0,-27702.4,14863.2,3785.1,344.475
0,2259,0,0,0,-28019.2,14863.2,3784.8,344.486
0,2260,0,0,0,-28336.0,14863.2,3784.4,344.498
0,2261,0,0,0,-28652.8,14863.2,3784.0,344.508
0,2262,0,0,0,-28969.6,14863.2,3783.7,344.518
0,2263,0,0,0,-29286.4,14863.2,3783.3,344.530
0,2264,0,0,0,-29603.2,14863.2,3783.0,344.542
0,2265,0,0,0,-29920.0,14863.2,3782.7,344.552
0,2266,0,0,0,-30236.8,14863.2,3782.3,344.565
0,2267,0,0,0,-30553.6,14863.2,3782.0,344.579
0,2268,0,0,0,-30870.4,14863.2,3781.7,344.589
0,2269,0,0,0,-31187.2,14863.2,3781.4,344.599
0,2270,0,0,0,-31504.0,14863.2,3781.0,344.610
0,2271,0,0,0,-31820.8,14863.2,3780.7,344.620
